province,REF_DATE,uom_houseindex,scalar_houseindex,avg_house_only,avg_land_only,avg_totalhouseland,uom_income,scalar_income,statistic_income,avg_income,uom_expenditure,scalar_expenditure,statistic_expenditure,avg_food_expenditures,avg_income_taxes,avg_mortageinsurance,avg_mortagePaid,avg_accomodation,avg_rent,avg_shelter,avg_total_expenditure,avg_taxes_landregfees,uom_tourist,scalar_tourist,avg_international_tourism,avg_domestic_tourism,uom_labourforce,scalar_labourforce,statistic_labourforce,avg_employment,avg_fulltime,avg_labourforce,avg_parttime,avg_population,avg_unemployment,uom_lfperc,scalar_lfperc,statistic_labourforceperc,avg_employment_rate,avg_participationrate,avg_unemploymentrate,uom_crime,scalar_crime,statistic_crime,avg_crime_incidents
New Brunswick,2007-04,"Index, 201612=100",units,90.8,88.3,90.0,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,332402.0,445746.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",226.36666870117188,192.5500030517578,244.63333129882812,33.86666488647461,372.26666259765625,18.266666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",58.13333511352539,63.08333206176758,7.849999904632568,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-11,"Index, 201612=100",units,92.0,91.3,91.6,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,371858.0,476082.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",231.46665954589844,197.0833282470703,249.53334045410156,34.400001525878906,372.9333190917969,18.08333396911621,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.63333511352539,64.56666564941406,7.566666603088379,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-09,"Index, 201612=100",units,91.7,90.8,91.3,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,357516.0,540540.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",229.64999389648438,195.71665954589844,249.14999389648438,33.96666717529297,372.6166687011719,19.5,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.13333511352539,64.78333282470703,8.699999809265137,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-07,"Index, 201612=100",units,91.5,88.3,90.6,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,399246.0,640334.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",229.63333129882812,195.78334045410156,247.13333129882812,33.83333206176758,372.4333190917969,17.5,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",59.16666793823242,63.96666717529297,7.566666603088379,Number,unit,Total of all violations-Actual incidents,3918.17
New Brunswick,2007-01,"Index, 201612=100",units,91.5,88.3,90.6,Dollars,units,"Median total income,Both sexes,All age groups",2022.5,,,,,,,,,,,,,Persons,unit,283889.0,390662.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",225.6999969482422,191.21665954589844,244.31666564941406,34.5,372.04998779296875,18.649999618530273,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",57.78333282470703,62.900001525878906,8.116666793823242,Number,unit,Total of all violations-Actual incidents,3918.17
Alberta,2003-03,"Index, 201612=100",units,55.699999999999996,47.06666666666666,52.5,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,124089.0,204597.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1080.0333251953125,896.1666870117188,1139.3333740234375,183.89999389648438,1514.050048828125,59.28333282470703,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",66.6500015258789,70.68333435058594,5.800000190734863,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-08,"Index, 201612=100",units,56.23333333333333,47.43333333333334,52.96666666666667,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,122709.0,276337.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1098.199951171875,913.2999877929688,1154.8499755859375,184.88333129882812,1527.5999755859375,56.66666793823242,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.53333282470703,71.38333129882812,5.383333206176758,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-10,"Index, 201612=100",units,57.46666666666666,48.166666666666664,54.03333333333334,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,82640.0,152671.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1109.2332763671875,920.75,1160.683349609375,188.46665954589844,1533.13330078125,51.483333587646484,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.88333129882812,71.30000305175781,4.75,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-06,"Index, 201612=100",units,56.06666666666666,47.43333333333334,52.9,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,80456.0,217047.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1090.9000244140625,904.9000244140625,1149.050048828125,185.98333740234375,1522.800048828125,58.18333435058594,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.23332977294922,71.1500015258789,5.433333396911621,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-02,"Index, 201612=100",units,55.46666666666666,46.9,52.300000000000004,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,119907.0,189490.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1086.4666748046875,904.4166870117188,1143.183349609375,182.0500030517578,1511.3499755859375,56.70000076293945,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.13333129882812,70.96666717529297,5.349999904632568,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-09,"Index, 201612=100",units,56.866666666666674,47.86666666666667,53.56666666666666,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,73851.0,175060.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1103.8499755859375,916.2000122070312,1155.3333740234375,187.64999389648438,1530.61669921875,51.516666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.68333435058594,71.18333435058594,4.916666507720947,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-05,"Index, 201612=100",units,55.86666666666667,47.36666666666667,52.699999999999996,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,91564.0,175427.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1090.86669921875,908.816650390625,1152.3333740234375,182.03334045410156,1519.699951171875,61.46666717529297,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.31666564941406,71.53333282470703,5.733333110809326,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-07,"Index, 201612=100",units,56.13333333333333,47.43333333333334,52.93333333333334,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,101386.0,288407.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1096.699951171875,904.1166381835938,1149.816650390625,192.60000610351562,1525.1500244140625,53.06666564941406,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",67.48332977294922,71.11666870117188,4.983333110809326,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-04,"Index, 201612=100",units,55.800000000000004,47.06666666666666,52.53333333333333,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,119454.0,189941.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1083.183349609375,906.0,1147.433349609375,177.23333740234375,1517.3499755859375,64.21666717529297,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",66.88333129882812,71.16666412353516,6.016666889190674,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-01,"Index, 201612=100",units,55.133333333333326,46.833333333333336,52.03333333333333,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,121926.0,189656.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1081.5833740234375,896.816650390625,1140.4832763671875,184.75,1508.9166259765625,58.900001525878906,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",66.93333435058594,71.08333587646484,5.800000190734863,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-11,"Index, 201612=100",units,57.70000000000001,48.199999999999996,54.26666666666667,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,82245.0,138206.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1109.5333251953125,919.0999755859375,1162.6666259765625,190.43333435058594,1535.4166259765625,53.150001525878906,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",68.01667022705078,71.48332977294922,4.833333492279053,Number,unit,Total of all violations-Actual incidents,28516.75
Alberta,2003-12,"Index, 201612=100",units,58.1,48.5,54.6,Dollars,units,"Median total income,Both sexes,All age groups",2150.0,,,,,,,,,,,,,Persons,unit,91234.0,168532.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",1117.949951171875,929.0,1171.7332763671875,188.98333740234375,1537.5333251953125,53.766666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",68.16666412353516,71.81666564941406,4.983333110809326,Number,unit,Total of all violations-Actual incidents,28516.75
British Columbia,1985-06,"Index, 201612=100",units,119.85,42.7,79.55000000000001,,,,,,,,,,,,,,,,,Persons,unit,762591.0,1333834.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",798.1166381835938,649.6333618164062,934.566650390625,148.46665954589844,1405.199951171875,136.4499969482422,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.41666793823242,63.016666412353516,14.899999618530273,,,,
British Columbia,1985-11,"Index, 201612=100",units,119.7,42.349999999999994,79.3,,,,,,,,,,,,,,,,,Persons,unit,558816.0,786247.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",816.7333374023438,666.316650390625,952.5,150.4499969482422,1413.183349609375,135.76666259765625,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",54.25,63.79999923706055,14.683333396911621,,,,
British Columbia,1985-12,"Index, 201612=100",units,118.64999999999999,42.349999999999994,78.85,,,,,,,,,,,,,,,,,Persons,unit,519247.0,764901.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",823.1333618164062,673.3333129882812,950.4833374023438,149.78334045410156,1414.4832763671875,127.38333129882812,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",54.58333206176758,63.68333435058594,13.933333396911621,,,,
British Columbia,1985-08,"Index, 201612=100",units,118.85,42.25,78.94999999999999,,,,,,,,,,,,,,,,,Persons,unit,997745.0,1793638.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",810.7999877929688,656.3833618164062,939.5,154.4499969482422,1408.7332763671875,128.6999969482422,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",54.04999923706055,63.18333435058594,14.050000190734863,,,,
British Columbia,1985-04,"Index, 201612=100",units,124.05,42.7,81.0,,,,,,,,,,,,,,,,,Persons,unit,734987.0,1041335.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",797.7833251953125,651.4000244140625,931.2333374023438,146.38333129882812,1401.9166259765625,133.4499969482422,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.38333511352539,62.86666488647461,14.883333206176758,,,,
British Columbia,1985-03,"Index, 201612=100",units,124.44999999999999,42.7,81.15,,,,,,,,,,,,,,,,,Persons,unit,614280.0,914111.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",802.2166748046875,655.0999755859375,932.7999877929688,147.11666870117188,1400.2833251953125,130.60000610351562,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.75,63.0,14.516666412353516,,,,
British Columbia,1985-07,"Index, 201612=100",units,119.45,42.25,79.19999999999999,,,,,,,,,,,,,,,,,Persons,unit,1021198.0,1770687.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",804.7333374023438,651.5999755859375,935.9000244140625,153.14999389648438,1407.0833740234375,131.14999389648438,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.79999923706055,62.95000076293945,14.066666603088379,,,,
British Columbia,1985-01,"Index, 201612=100",units,125.14999999999999,42.7,81.55000000000001,,,,,,,,,,,,,,,,,Persons,unit,637766.0,849930.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",798.8666381835938,661.1666870117188,928.933349609375,137.68333435058594,1397.7833251953125,130.06666564941406,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.75,62.95000076293945,14.066666603088379,,,,
British Columbia,1985-09,"Index, 201612=100",units,119.14999999999999,42.349999999999994,79.0,,,,,,,,,,,,,,,,,Persons,unit,721865.0,1210659.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",815.6166381835938,664.4833374023438,937.1166381835938,151.13333129882812,1410.5333251953125,121.5,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",54.233333587646484,63.0,13.466666221618652,,,,
British Columbia,1985-05,"Index, 201612=100",units,120.95,42.7,79.80000000000001,,,,,,,,,,,,,,,,,Persons,unit,737186.0,1164047.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",804.8666381835938,656.1333618164062,932.9500122070312,148.68333435058594,1403.433349609375,128.10000610351562,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.91666793823242,62.93333435058594,14.066666603088379,,,,
British Columbia,1985-02,"Index, 201612=100",units,125.14999999999999,42.7,81.55000000000001,,,,,,,,,,,,,,,,,Persons,unit,540349.0,757433.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",798.0333251953125,654.9500122070312,933.3833618164062,143.06666564941406,1399.0,135.35000610351562,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",53.45000076293945,63.08333206176758,15.033333778381348,,,,
British Columbia,1985-10,"Index, 201612=100",units,119.64999999999999,42.349999999999994,79.19999999999999,,,,,,,,,,,,,,,,,Persons,unit,640667.0,936829.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",814.6500244140625,664.4166870117188,947.2999877929688,150.21665954589844,1411.9166259765625,132.64999389648438,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",54.16666793823242,63.56666564941406,14.466666221618652,,,,
New Brunswick,1983-04,"Index, 201612=100",units,62.2,42.4,57.7,,,,,,,,,,,,,,,,,Persons,unit,391856.0,575727.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",155.88333129882812,131.64999389648438,183.25,24.21666717529297,318.5666809082031,27.366666793823242,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",45.733333587646484,54.25,14.933333396911621,,,,
New Brunswick,1983-10,"Index, 201612=100",units,64.9,42.9,59.7,,,,,,,,,,,,,,,,,Persons,unit,414744.0,620088.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",158.71665954589844,133.01666259765625,184.06666564941406,25.733333587646484,321.2833251953125,25.350000381469727,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",46.36666488647461,54.099998474121094,13.550000190734863,,,,
New Brunswick,1983-09,"Index, 201612=100",units,64.9,42.9,59.7,,,,,,,,,,,,,,,,,Persons,unit,422048.0,650296.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",158.51666259765625,133.9499969482422,184.78334045410156,24.58333396911621,321.0,26.25,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",46.20000076293945,54.21666717529297,14.25,,,,
New Brunswick,1983-08,"Index, 201612=100",units,64.6,42.7,59.5,,,,,,,,,,,,,,,,,Persons,unit,519542.0,823311.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",159.11666870117188,134.13333129882812,185.6999969482422,24.96666717529297,320.6333312988281,26.616666793823242,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",46.36666488647461,54.483333587646484,14.333333015441895,,,,
New Brunswick,1983-03,"Index, 201612=100",units,60.8,40.0,55.9,,,,,,,,,,,,,,,,,Persons,unit,364951.0,536364.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",156.5500030517578,131.5500030517578,183.21665954589844,25.016666412353516,318.1000061035156,26.633333206176758,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",46.016666412353516,54.28333282470703,14.566666603088379,,,,
New Brunswick,1983-11,"Index, 201612=100",units,65.0,43.0,59.8,,,,,,,,,,,,,,,,,Persons,unit,339711.0,498782.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",157.6666717529297,132.9499969482422,183.18333435058594,24.733333587646484,321.6499938964844,25.5,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",45.88333511352539,53.766666412353516,13.933333396911621,,,,
New Brunswick,1983-06,"Index, 201612=100",units,62.6,42.4,57.9,,,,,,,,,,,,,,,,,Persons,unit,461519.0,704191.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",158.0500030517578,133.88333129882812,184.43333435058594,24.16666603088379,319.7166748046875,26.399999618530273,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",46.21666717529297,54.36666488647461,14.383333206176758,,,,
New Brunswick,1983-01,"Index, 201612=100",units,60.8,40.0,56.0,,,,,,,,,,,,,,,,,Persons,unit,301841.0,466131.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",154.26666259765625,130.48333740234375,179.43333435058594,23.799999237060547,317.2166748046875,25.16666603088379,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",45.483333587646484,53.45000076293945,14.266666412353516,,,,
New Brunswick,1983-07,"Index, 201612=100",units,63.6,42.6,58.7,,,,,,,,,,,,,,,,,Persons,unit,563585.0,934790.0,Persons,thousands,"Both sexes, All age groups, Seasonally adjusted",158.9499969482422,133.4499969482422,184.9499969482422,25.53333282470703,320.0666809082031,26.016666412353516,Percentage,unit,"Both sexes, All age groups, Seasonally adjusted",46.349998474121094,54.349998474121094,14.083333015441895,,,,
